gvp_id,lat,lon,total_complaints,recurrence_count,recurrence_rate,average_days_between_complaints,average_cleanup_interval,distance_to_market_m,distance_to_bin_m,collection_frequency_per_week,near_school,near_bus_stop,population_density,risk_level,cluster_id,risk_score,computed_risk_tier,predicted_root_cause,days_since_last_cleanup,cluster_avg_recurrence_rate,cluster_size,near_school_num,near_bus_stop_num,population_density_num,composite_vulnerability,rf_predicted_recurrence_rate,worst_factor,recommended_action
GVP293,17.721362,83.318761,11,10,0.9090909090909092,62.7,62.7,194,57,4,False,True,high,Medium,2,0.6832,High,chronic_recurrence,0,0.9019607843137255,5,0,1,2,0.2882559523809524,0.5689,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP170,17.765711,83.326174,10,9,0.9,59.888888888888886,60.333333333333336,283,32,4,False,True,medium,Low,0,0.6447,High,chronic_recurrence,0,0.895655526946084,235,0,1,1,0.20454761904761906,0.5686,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP250,17.764444,83.321749,14,13,0.9285714285714286,51.61538461538461,65.5,396,99,6,True,False,low,Medium,0,0.6345,High,chronic_recurrence,0,0.8955334268239838,235,1,0,0,0.21294642857142856,0.5642,Far from nearest bin,Install new waste bin within 100m
GVP223,17.756193,83.312806,9,8,0.8888888888888888,70.625,108.0,153,63,6,True,False,low,Low,0,0.6514,High,chronic_recurrence,0,0.8957030103269007,235,1,0,0,0.2446964285714286,0.5635,High market proximity footfall,Deploy mobile cleanup unit near market
GVP082,17.757448,83.312766,22,21,0.9545454545454546,32.61904761904762,34.3,181,21,7,False,False,high,Medium,0,0.643,High,chronic_recurrence,0,0.8954224267129837,235,0,0,2,0.2849583333333333,0.5631,High market proximity footfall,Deploy mobile cleanup unit near market
GVP128,17.731391,83.295498,7,5,0.7142857142857143,102.83333333333331,94.4,91,119,4,False,False,medium,Low,0,0.6316,High,"market_proximity, chronic_recurrence",0,0.8964491777397346,235,0,0,1,0.36067261904761905,0.5631,High market proximity footfall,Deploy mobile cleanup unit near market
GVP218,17.743437,83.32304,12,11,0.9166666666666666,54.09090909090909,66.33333333333333,369,111,6,False,True,high,Medium,1,0.6404,High,chronic_recurrence,0,0.8749522728014884,60,0,1,2,0.20294642857142858,0.5622,Far from nearest bin,Install new waste bin within 100m
GVP237,17.724909,83.304093,11,10,0.9090909090909092,53.7,67.75,464,5,4,True,False,medium,Low,0,0.5936,Medium,chronic_recurrence,0,0.895616676907234,235,1,0,1,0.18508928571428573,0.5621,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP113,17.731367,83.318042,8,7,0.875,89.0,104.16666666666669,186,69,5,False,True,low,Low,1,0.6557,High,chronic_recurrence,0,0.8756584874907537,60,0,1,0,0.24626785714285712,0.562,balanced_infrastructure,Maintain regular monitoring schedule
GVP155,17.763804,83.303222,12,11,0.9166666666666666,55.72727272727273,55.72727272727273,249,86,7,True,False,low,Low,0,0.6392,High,chronic_recurrence,0,0.8955843018748588,235,1,0,0,0.19275,0.5611,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP111,17.756107,83.312687,20,19,0.95,35.578947368421055,42.25,214,32,6,True,True,high,High,0,0.655,High,chronic_recurrence,0,0.8954418517324088,235,1,1,2,0.2809047619047619,0.5607,balanced_infrastructure,Maintain regular monitoring schedule
GVP042,17.757621,83.295411,17,16,0.9411764705882352,42.75,48.85714285714285,292,84,7,True,False,medium,Low,0,0.6416,High,chronic_recurrence,0,0.8954795591230572,235,1,0,1,0.2065833333333333,0.5599,balanced_infrastructure,Maintain regular monitoring schedule
GVP108,17.726977,83.285742,16,15,0.9375,44.86666666666667,48.142857142857146,537,64,6,False,False,high,Medium,0,0.5886,Medium,chronic_recurrence,0,0.8954952705358274,235,0,0,2,0.20857142857142857,0.5584,balanced_infrastructure,Maintain regular monitoring schedule
GVP280,17.726713,83.305566,7,6,0.8571428571428571,68.5,82.2,107,49,5,False,True,low,Low,0,0.6543,High,chronic_recurrence,0,0.8958386771292342,235,0,1,0,0.2776845238095238,0.5576,High market proximity footfall,Deploy mobile cleanup unit near market
GVP267,17.766345,83.31027,10,9,0.9,67.0,75.625,438,5,4,True,True,medium,Medium,0,0.5947,Medium,chronic_recurrence,0,0.895655526946084,235,1,1,1,0.17633928571428573,0.5572,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP210,17.730946,83.294299,7,6,0.8571428571428571,66.33333333333333,78.8,176,82,6,False,True,low,Low,0,0.6382,High,chronic_recurrence,0,0.8958386771292342,235,0,1,0,0.22373809523809524,0.557,High market proximity footfall,Deploy mobile cleanup unit near market
GVP181,17.724909,83.289571,12,11,0.9166666666666666,57.0,75.625,233,15,6,False,False,high,Medium,0,0.6236,High,chronic_recurrence,0,0.8955843018748588,235,0,0,2,0.18761309523809525,0.5514,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP030,17.756315,83.293045,11,10,0.9090909090909092,56.9,48.333333333333336,394,65,6,False,True,medium,Low,0,0.607,High,chronic_recurrence,0,0.895616676907234,235,0,1,1,0.16544642857142858,0.5486,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP183,17.746843,83.281316,11,10,0.9090909090909092,64.7,72.11111111111111,220,35,7,True,False,high,Medium,0,0.616,High,chronic_recurrence,0,0.895616676907234,235,1,0,2,0.17145833333333335,0.5478,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP029,17.727185,83.298587,13,11,0.8461538461538461,57.833333333333336,62.90909090909091,220,57,5,False,False,low,Low,0,0.6258,High,chronic_recurrence,0,0.8958856387146573,235,0,0,0,0.2598511904761905,0.5461,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP160,17.757028,83.313147,8,7,0.875,77.28571428571429,78.0,209,62,6,False,True,medium,Medium,0,0.6301,High,chronic_recurrence,0,0.8957623645529215,235,0,1,1,0.19798809523809524,0.5457,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP145,17.754745,83.288908,13,12,0.9230769230769232,44.75,75.85714285714286,511,43,5,True,True,medium,Medium,0,0.5928,Medium,chronic_recurrence,0,0.8955569076166954,235,1,1,1,0.19776785714285713,0.5455,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP105,17.760011,83.310141,13,12,0.9230769230769232,52.91666666666666,57.63636363636363,429,41,5,False,False,high,Medium,0,0.6111,High,chronic_recurrence,0,0.8955569076166954,235,0,0,2,0.19651785714285713,0.5454,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP300,17.733762,83.282964,10,9,0.9,51.11111111111112,65.57142857142857,184,46,7,False,False,low,Low,0,0.625,High,chronic_recurrence,0,0.895655526946084,235,0,0,0,0.19358333333333333,0.5445,High market proximity footfall,Deploy mobile cleanup unit near market
GVP229,17.733971,83.283516,6,5,0.8333333333333334,115.0,114.6,186,5,4,True,True,medium,Low,0,0.6171,High,chronic_recurrence,0,0.8959404272309842,235,1,1,1,0.21733928571428573,0.5434,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP011,17.756352,83.284774,14,13,0.9285714285714286,26.23076923076923,30.90909090909091,357,27,6,True,True,high,Low,0,0.6072,High,chronic_recurrence,0,0.895533426823984,235,1,1,2,0.16794642857142855,0.5432,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP248,17.764693,83.315703,13,11,0.8461538461538461,52.833333333333336,70.88888888888889,229,93,7,False,False,high,Medium,0,0.6086,High,chronic_recurrence,0,0.8958856387146573,235,0,0,2,0.21920833333333334,0.5425,Far from nearest bin,Install new waste bin within 100m
GVP055,17.734181,83.317597,17,16,0.9411764705882352,41.0625,41.0625,155,5,6,True,False,high,Medium,1,0.6503,High,chronic_recurrence,0,0.874536852396038,60,1,0,2,0.27711309523809524,0.5421,High market proximity footfall,Deploy mobile cleanup unit near market
GVP049,17.765496,83.29048,13,12,0.9230769230769232,56.75,39.1,285,16,6,False,True,high,Low,0,0.6155,High,chronic_recurrence,0,0.8955569076166954,235,0,1,2,0.16232142857142856,0.5418,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP222,17.768992,83.311399,21,20,0.9523809523809524,34.95,39.0,441,10,6,True,False,medium,Medium,0,0.592,Medium,chronic_recurrence,0,0.8954316767222339,235,1,0,1,0.21857142857142858,0.5418,balanced_infrastructure,Maintain regular monitoring schedule
GVP085,17.754921,83.283849,15,14,0.9333333333333332,45.21428571428572,57.45454545454545,315,42,7,False,True,low,Medium,0,0.6106,High,chronic_recurrence,0,0.8955130768036337,235,0,1,0,0.15749999999999997,0.5408,balanced_infrastructure,Maintain regular monitoring schedule
GVP129,17.767716,83.291053,12,11,0.9166666666666666,54.18181818181818,53.90909090909091,326,5,6,True,True,high,Low,0,0.5968,Medium,chronic_recurrence,0,0.8955843018748589,235,1,1,2,0.13669642857142858,0.5398,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP252,17.76595,83.32195,13,12,0.9230769230769232,58.833333333333336,58.833333333333336,608,56,6,False,True,medium,Low,0,0.56,Medium,chronic_recurrence,0,0.8955569076166954,235,0,1,1,0.17732142857142857,0.5391,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP232,17.753758,83.282503,11,10,0.9090909090909092,70.1,70.3,538,48,6,False,True,low,Low,0,0.5647,Medium,chronic_recurrence,0,0.895616676907234,235,0,1,0,0.15482142857142858,0.5384,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP076,17.764983,83.314935,10,8,0.8,63.0,58.71428571428572,200,5,2,True,True,low,Medium,0,0.6288,High,"low_collection_frequency, chronic_recurrence",0,0.8960828773734344,235,1,1,0,0.3001488095238095,0.5374,Low collection frequency,Increase collection frequency to daily
GVP175,17.72704,83.286251,13,12,0.9230769230769232,56.25,63.2,423,5,5,True,False,medium,Low,0,0.5942,Medium,chronic_recurrence,0,0.8955569076166954,235,1,0,1,0.17401785714285714,0.5372,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP058,17.728108,83.287001,16,15,0.9375,21.133333333333333,24.384615384615383,546,49,7,True,False,low,Low,0,0.5623,Medium,chronic_recurrence,0,0.8954952705358274,235,1,0,0,0.17062499999999997,0.5369,balanced_infrastructure,Maintain regular monitoring schedule
GVP185,17.756848,83.295236,9,8,0.8888888888888888,86.0,85.875,246,72,6,True,True,low,Low,0,0.6342,High,chronic_recurrence,0,0.8957030103269007,235,1,1,0,0.18832142857142858,0.5348,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP114,17.76664,83.290414,13,12,0.9230769230769232,55.75,60.81818181818182,341,34,7,False,True,medium,Medium,0,0.5948,Medium,chronic_recurrence,0,0.8955569076166954,235,0,1,1,0.13499999999999998,0.5345,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP134,17.744325,83.322247,8,7,0.875,85.14285714285714,85.57142857142857,396,84,6,False,False,medium,Low,1,0.5974,Medium,chronic_recurrence,0,0.8756584874907537,60,0,0,1,0.15107142857142858,0.5335,balanced_infrastructure,Maintain regular monitoring schedule
GVP221,17.759763,83.310264,8,7,0.875,53.0,52.57142857142857,373,88,5,True,False,high,Low,0,0.6215,High,chronic_recurrence,0,0.8957623645529215,235,1,0,2,0.18214285714285713,0.5332,Far from nearest bin,Install new waste bin within 100m
GVP063,17.767311,83.314236,11,9,0.8181818181818182,57.5,64.11111111111111,158,97,6,False,True,high,Medium,0,0.6286,High,chronic_recurrence,0,0.8960051772957343,235,0,1,2,0.28011309523809524,0.5324,High market proximity footfall,Deploy mobile cleanup unit near market
GVP041,17.761873,83.313905,13,11,0.8461538461538461,59.5,70.4,190,35,6,True,True,low,Medium,0,0.6051,High,chronic_recurrence,0,0.8958856387146573,235,1,1,0,0.23752976190476194,0.53,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP285,17.731403,83.291284,8,7,0.875,78.71428571428571,91.66666666666669,258,49,5,True,True,medium,Low,0,0.6287,High,chronic_recurrence,0,0.8957623645529215,235,1,1,1,0.18576785714285712,0.5284,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP032,17.768369,83.288023,8,7,0.875,92.57142857142856,106.66666666666669,212,5,6,False,False,high,Low,0,0.6006,High,chronic_recurrence,0,0.8957623645529215,235,0,0,2,0.16036309523809525,0.5268,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP121,17.766215,83.327583,8,6,0.75,93.28571428571428,65.5,265,55,4,False,True,medium,Medium,0,0.5781,Medium,chronic_recurrence,0,0.8962965525871095,235,0,1,1,0.21342261904761906,0.5246,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP056,17.767386,83.319467,23,22,0.9565217391304348,27.227272727272727,27.80952380952381,601,29,7,True,True,high,Medium,0,0.5497,Medium,chronic_recurrence,0,0.895413981052364,235,1,1,2,0.219375,0.5213,balanced_infrastructure,Maintain regular monitoring schedule
GVP290,17.733699,83.283839,6,5,0.8333333333333334,127.2,159.0,222,5,3,False,True,low,Medium,0,0.6253,High,chronic_recurrence,0,0.8959404272309842,235,0,1,0,0.2219107142857143,0.5211,Low collection frequency,Increase collection frequency to daily
GVP268,17.748123,83.280376,8,7,0.875,94.14285714285714,104.16666666666669,295,74,7,False,True,low,Low,0,0.5994,Medium,chronic_recurrence,0,0.8957623645529215,235,0,1,0,0.11958333333333333,0.5194,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP100,17.758476,83.286241,10,9,0.9,60.888888888888886,68.5,349,5,5,True,True,low,Low,0,0.5989,Medium,chronic_recurrence,0,0.895655526946084,235,1,1,0,0.14776785714285715,0.5193,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP131,17.741333,83.291069,6,5,0.8333333333333334,109.0,109.0,316,151,6,True,True,medium,Low,0,0.6272,High,"no_bin_nearby, chronic_recurrence",0,0.8959404272309842,235,1,1,1,0.1754464285714286,0.5192,Far from nearest bin,Install new waste bin within 100m
GVP022,17.75299,83.284147,10,9,0.9,37.333333333333336,48.0,476,43,7,True,True,medium,Low,0,0.555,Medium,chronic_recurrence,0,0.895655526946084,235,1,1,1,0.11437499999999999,0.5184,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP196,17.73413,83.318912,4,3,0.75,57.66666666666666,57.66666666666666,137,5,5,False,True,medium,Low,1,0.5661,Medium,chronic_recurrence,0,0.8777771315585503,60,0,1,1,0.20393452380952382,0.5174,High market proximity footfall,Deploy mobile cleanup unit near market
GVP150,17.726148,83.305247,4,3,0.75,206.66666666666663,310.0,120,114,6,False,False,medium,Low,0,0.6086,High,chronic_recurrence,0,0.8962965525871095,235,0,0,1,0.25482142857142853,0.5169,High market proximity footfall,Deploy mobile cleanup unit near market
GVP097,17.721479,83.316176,6,5,0.8333333333333334,93.4,116.75,162,117,5,False,True,medium,Low,2,0.6628,High,chronic_recurrence,0,0.9209001782531194,5,0,1,1,0.2747678571428571,0.5131,Far from nearest bin,Install new waste bin within 100m
GVP228,17.75437,83.283442,14,12,0.8571428571428571,50.61538461538461,59.0,542,68,7,False,False,high,Medium,0,0.5286,Medium,chronic_recurrence,0,0.8958386771292342,235,0,0,2,0.16499999999999998,0.5128,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP083,17.764219,83.320288,21,19,0.9047619047619048,35.4,35.21052631578947,579,5,5,True,False,medium,Medium,0,0.5476,Medium,chronic_recurrence,0,0.895635176925734,235,1,0,1,0.24401785714285712,0.5124,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP282,17.727125,83.304685,7,6,0.8571428571428571,111.33333333333331,61.25,497,32,5,True,True,medium,Low,0,0.5543,Medium,chronic_recurrence,0,0.8958386771292342,235,1,1,1,0.13839285714285712,0.5109,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP194,17.742619,83.294459,9,8,0.8888888888888888,70.875,81.0,317,44,7,False,False,medium,Low,0,0.5867,Medium,chronic_recurrence,0,0.8957030103269007,235,0,0,1,0.10625,0.5096,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP174,17.764592,83.302538,9,8,0.8888888888888888,74.375,73.875,247,5,7,False,False,medium,Low,0,0.5833,Medium,chronic_recurrence,0,0.8957030103269007,235,0,0,1,0.11720833333333333,0.5086,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP144,17.767522,83.311801,7,6,0.8571428571428571,95.33333333333331,95.33333333333331,492,35,5,False,True,high,Low,0,0.557,Medium,chronic_recurrence,0,0.8958386771292342,235,0,1,2,0.14026785714285714,0.5081,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP038,17.756585,83.296053,6,5,0.8333333333333334,78.8,98.0,315,104,6,True,True,low,Low,0,0.6036,High,chronic_recurrence,0,0.8959404272309842,235,1,1,0,0.14607142857142857,0.5045,Far from nearest bin,Install new waste bin within 100m
GVP171,17.726695,83.305608,9,8,0.8888888888888888,74.875,85.28571428571429,353,5,7,True,True,medium,Low,0,0.5585,Medium,chronic_recurrence,0,0.8957030103269007,235,1,1,1,0.081875,0.5034,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP053,17.745162,83.322558,18,17,0.9444444444444444,41.588235294117645,54.46153846153846,389,5,7,True,True,high,Medium,1,0.5806,Medium,chronic_recurrence,0,0.8744814630086446,60,1,1,2,0.160625,0.5034,balanced_infrastructure,Maintain regular monitoring schedule
GVP213,17.731436,83.318746,10,9,0.9,68.33333333333333,68.22222222222223,584,80,7,True,True,medium,Low,1,0.5484,Medium,chronic_recurrence,0,0.8752347586771946,60,1,1,1,0.1375,0.5027,balanced_infrastructure,Maintain regular monitoring schedule
GVP016,17.73413,83.317922,14,12,0.8571428571428571,50.69230769230769,59.45454545454545,232,5,7,True,True,medium,Low,1,0.5694,Medium,chronic_recurrence,0,0.8759611509290106,60,1,1,1,0.17095833333333332,0.5025,balanced_infrastructure,Maintain regular monitoring schedule
GVP087,17.738365,83.319216,7,6,0.8571428571428571,88.33333333333333,105.8,396,23,5,True,False,medium,Low,1,0.5734,Medium,chronic_recurrence,0,0.8759611509290106,60,1,0,1,0.13276785714285713,0.5009,balanced_infrastructure,Maintain regular monitoring schedule
GVP256,17.756269,83.283445,6,5,0.8333333333333334,133.8,222.3333333333333,316,78,5,True,False,medium,Low,0,0.6069,High,chronic_recurrence,0,0.8959404272309842,235,1,0,1,0.15839285714285714,0.4997,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP092,17.732046,83.292077,4,3,0.75,84.0,123.5,92,73,5,True,False,medium,Low,0,0.611,High,"market_proximity, chronic_recurrence",0,0.8962965525871095,235,1,0,1,0.2764345238095238,0.4987,High market proximity footfall,Deploy mobile cleanup unit near market
GVP242,17.768549,83.311228,15,13,0.8666666666666667,46.642857142857146,66.77777777777777,364,9,7,False,False,low,Medium,0,0.5457,Medium,chronic_recurrence,0,0.895797977088534,235,0,0,0,0.13687499999999997,0.4973,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP227,17.733153,83.318307,11,10,0.9090909090909092,60.5,60.4,512,5,5,True,False,medium,Low,1,0.5657,Medium,chronic_recurrence,0,0.8750806754722638,60,1,0,1,0.15651785714285715,0.4972,balanced_infrastructure,Maintain regular monitoring schedule
GVP102,17.737642,83.318203,11,10,0.9090909090909092,60.3,66.77777777777777,501,31,7,True,True,medium,Low,1,0.5481,Medium,chronic_recurrence,0,0.8750806754722638,60,1,1,1,0.115625,0.4968,balanced_infrastructure,Maintain regular monitoring schedule
GVP271,17.73927,83.319848,17,15,0.8823529411764706,39.0,43.285714285714285,405,5,6,False,True,high,Medium,1,0.5594,Medium,chronic_recurrence,0,0.8755338613691188,60,0,1,2,0.18044642857142856,0.4961,balanced_infrastructure,Maintain regular monitoring schedule
GVP201,17.730878,83.324426,9,8,0.8888888888888888,66.75,76.57142857142857,498,29,7,True,True,high,Medium,1,0.5367,Medium,chronic_recurrence,0,0.875423082594332,60,1,1,2,0.096875,0.4946,balanced_infrastructure,Maintain regular monitoring schedule
GVP281,17.761243,83.28966,6,5,0.8333333333333334,95.6,119.5,174,5,6,True,True,low,Low,0,0.5866,Medium,chronic_recurrence,0,0.8959404272309842,235,1,1,0,0.1681964285714286,0.4921,High market proximity footfall,Deploy mobile cleanup unit near market
GVP143,17.730867,83.316036,8,7,0.875,81.85714285714286,115.8,512,54,7,True,False,low,Low,1,0.5384,Medium,chronic_recurrence,0,0.8756584874907537,60,1,0,0,0.10375,0.4895,balanced_infrastructure,Maintain regular monitoring schedule
GVP231,17.743249,83.323092,10,9,0.9,57.333333333333336,94.2,367,5,7,True,False,medium,Low,1,0.5613,Medium,chronic_recurrence,0,0.8752347586771946,60,1,0,1,0.090625,0.4894,balanced_infrastructure,Maintain regular monitoring schedule
GVP094,17.744688,83.320325,10,9,0.9,76.22222222222223,85.875,356,5,7,False,True,medium,Low,1,0.5639,Medium,chronic_recurrence,0,0.8752347586771946,60,0,1,1,0.090625,0.4881,balanced_infrastructure,Maintain regular monitoring schedule
GVP176,17.731321,83.293148,7,4,0.5714285714285714,110.83333333333331,205.0,263,33,3,True,False,medium,Medium,0,0.4858,Medium,none_identified,0,0.8970596783502354,235,1,0,1,0.22082738095238091,0.4876,Low collection frequency,Increase collection frequency to daily
GVP278,17.728089,83.285036,5,4,0.8,42.25,42.5,518,98,5,False,True,low,Low,0,0.5514,Medium,chronic_recurrence,0,0.8960828773734344,235,0,1,0,0.16214285714285714,0.4846,Far from nearest bin,Install new waste bin within 100m
GVP255,17.734144,83.319221,5,4,0.8,163.0,160.75,298,37,5,True,True,high,Low,1,0.572,Medium,chronic_recurrence,0,0.8769296739314317,60,1,1,2,0.12535119047619048,0.4842,balanced_infrastructure,Maintain regular monitoring schedule
GVP117,17.734261,83.318785,7,5,0.7142857142857143,115.0,123.0,201,37,6,True,True,medium,Low,1,0.531,Medium,chronic_recurrence,0,0.8783824584350638,60,1,1,1,0.17894642857142856,0.4839,balanced_infrastructure,Maintain regular monitoring schedule
GVP211,17.745887,83.32316,10,9,0.9,45.44444444444444,51.5,317,5,7,False,True,low,Low,1,0.573,Medium,chronic_recurrence,0,0.8752347586771946,60,0,1,0,0.090625,0.4828,balanced_infrastructure,Maintain regular monitoring schedule
GVP034,17.760476,83.308918,11,9,0.8181818181818182,65.9,73.33333333333333,398,76,7,False,True,low,Low,0,0.545,Medium,chronic_recurrence,0,0.8960051772957343,235,0,1,0,0.14375,0.4821,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP197,17.734991,83.318732,6,5,0.8333333333333334,111.6,138.75,394,5,7,False,True,high,Low,1,0.5183,Medium,chronic_recurrence,0,0.8763647021800194,60,0,1,2,0.055625,0.482,balanced_infrastructure,Maintain regular monitoring schedule
GVP023,17.765318,83.314372,10,7,0.7,65.77777777777777,77.0,241,22,4,False,True,medium,Low,0,0.5395,Medium,none_identified,0,0.8965102278007848,235,0,1,1,0.22629761904761908,0.4809,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP051,17.763934,83.326807,11,9,0.8181818181818182,59.7,66.66666666666667,328,18,5,True,True,medium,Low,0,0.5654,Medium,chronic_recurrence,0,0.8960051772957343,235,1,1,1,0.16464285714285715,0.4766,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP080,17.759621,83.308334,6,5,0.8333333333333334,95.8,95.8,352,12,7,False,False,medium,Low,0,0.5317,Medium,chronic_recurrence,0,0.8959404272309842,235,0,0,1,0.06,0.4659,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP107,17.764564,83.304827,5,4,0.8,93.5,105.0,344,65,5,False,True,high,Low,0,0.5754,Medium,chronic_recurrence,0,0.8960828773734345,235,0,1,2,0.14151785714285714,0.4649,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP225,17.768166,83.28965,6,5,0.8333333333333334,98.4,122.5,349,5,7,False,False,medium,Low,0,0.5289,Medium,chronic_recurrence,0,0.8959404272309842,235,0,0,1,0.055625,0.4643,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP148,17.765081,83.316096,4,3,0.75,116.66666666666669,117.0,224,63,5,False,False,low,Low,0,0.575,Medium,chronic_recurrence,0,0.8962965525871095,235,0,0,0,0.1821845238095238,0.4632,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP270,17.72761,83.325061,5,4,0.8,111.25,148.0,612,26,7,False,False,low,Low,1,0.4595,Medium,chronic_recurrence,0,0.8769296739314318,60,0,0,0,0.06,0.4506,balanced_infrastructure,Maintain regular monitoring schedule
GVP138,17.757624,83.295661,5,4,0.8,84.75,111.0,290,51,6,False,True,low,Low,0,0.5643,Medium,chronic_recurrence,0,0.8960828773734345,235,0,1,0,0.11086309523809525,0.4465,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP078,17.752462,83.326616,2,1,0.5,11.0,10.0,97,55,6,True,False,medium,Low,1,0.4466,Medium,market_proximity,0,0.8820144196941437,60,1,0,1,0.21577976190476195,0.4447,High market proximity footfall,Deploy mobile cleanup unit near market
GVP177,17.747677,83.297466,5,4,0.8,54.25,54.25,575,56,6,False,True,medium,Low,0,0.5001,Medium,chronic_recurrence,0,0.8960828773734344,235,0,1,1,0.10732142857142858,0.4427,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP167,17.764447,83.321495,9,7,0.7777777777777778,78.375,98.16666666666669,569,46,7,True,True,medium,Medium,0,0.4675,Medium,chronic_recurrence,0,0.8961778441350677,235,1,1,1,0.1075,0.4131,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP269,17.730372,83.284831,3,2,0.6666666666666666,245.5,245.0,36,23,7,True,False,high,Low,0,0.5197,Medium,market_proximity,0,0.896652677943235,235,1,0,2,0.216625,0.4092,High market proximity footfall,Deploy mobile cleanup unit near market
GVP254,17.764223,83.311822,3,2,0.6666666666666666,81.0,83.0,172,54,7,True,True,high,Low,0,0.5035,Medium,none_identified,0,0.896652677943235,235,1,1,2,0.14533333333333331,0.3951,High market proximity footfall,Deploy mobile cleanup unit near market
GVP297,17.766915,83.32172,8,6,0.75,79.28571428571429,75.2,608,6,6,False,False,medium,Low,0,0.4395,Medium,chronic_recurrence,0,0.8962965525871095,235,0,0,1,0.10232142857142858,0.3923,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP215,17.731638,83.282994,3,2,0.6666666666666666,145.0,0.0,105,5,6,True,False,medium,Low,0,0.5111,Medium,none_identified,189,0.896652677943235,235,1,0,1,0.18794642857142857,0.3807,Overdue for cleanup,Schedule immediate sanitation cleanup
GVP206,17.76299,83.302679,5,3,0.6,153.75,116.0,162,19,5,True,False,medium,Medium,0,0.4848,Medium,none_identified,0,0.8969375782281354,235,1,0,1,0.20476785714285714,0.3784,High market proximity footfall,Deploy mobile cleanup unit near market
GVP261,17.748302,83.281851,6,4,0.6666666666666666,50.8,89.5,208,5,6,True,True,medium,Low,0,0.4869,Medium,none_identified,0,0.896652677943235,235,1,1,1,0.1455297619047619,0.369,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP103,17.728854,83.324424,5,2,0.4,119.0,116.0,550,5,7,False,False,low,Low,1,0.2434,Low,none_identified,0,0.883709334948381,60,0,0,0,0.046875,0.3559,balanced_infrastructure,Maintain regular monitoring schedule
GVP166,17.758446,83.295822,3,2,0.6666666666666666,92.0,92.5,315,13,5,True,True,medium,Low,0,0.4826,Medium,none_identified,0,0.896652677943235,235,1,1,1,0.09151785714285715,0.3515,High regional cluster recurrence,Implement zone-level infrastructure intervention
GVP127,17.754253,83.281118,3,2,0.6666666666666666,325.5,326.0,393,5,7,False,False,medium,Low,0,0.4269,Medium,none_identified,0,0.8966526779432349,235,0,0,1,0.029375,0.35,High regional cluster recurrence,Implement zone-level infrastructure intervention
